title,date,doi,parent_doi,proceedings_doi,type
IODP Expedition 376 Moisture and Density,2019-07-05,https://doi.org/10.5281/zenodo.7504014,https://doi.org/10.5281/zenodo.7504013,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Section-half images,2019-07-05,https://doi.org/10.5281/zenodo.7504016,https://doi.org/10.5281/zenodo.7504015,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Section-half images,2019-07-05,https://doi.org/10.5281/zenodo.7849867,https://doi.org/10.5281/zenodo.7504015,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Natural gamma radiation,2019-07-05,https://doi.org/10.5281/zenodo.7504106,https://doi.org/10.5281/zenodo.7504105,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Magnetic susceptibility (whole round),2019-07-05,https://doi.org/10.5281/zenodo.7504108,https://doi.org/10.5281/zenodo.7504107,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Magnetic susceptibility (point or contact system),2019-07-05,https://doi.org/10.5281/zenodo.7504112,https://doi.org/10.5281/zenodo.7504111,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Piece log,2019-07-05,https://doi.org/10.5281/zenodo.7504116,https://doi.org/10.5281/zenodo.7504115,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 RGB channels (calculated from core photos),2019-07-05,https://doi.org/10.5281/zenodo.7504137,https://doi.org/10.5281/zenodo.7504136,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Color reflectance,2019-07-05,https://doi.org/10.5281/zenodo.7504139,https://doi.org/10.5281/zenodo.7504138,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Sample report,2019-07-05,https://doi.org/10.5281/zenodo.7504141,https://doi.org/10.5281/zenodo.7504140,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Section summary,2019-07-05,https://doi.org/10.5281/zenodo.7504143,https://doi.org/10.5281/zenodo.7504142,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Scanning electron microscope images,2019-07-05,https://doi.org/10.5281/zenodo.7504145,https://doi.org/10.5281/zenodo.7504144,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Scanning electron microscope images,2019-07-05,https://doi.org/10.5281/zenodo.7849864,https://doi.org/10.5281/zenodo.7504144,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Thermal conductivity,2019-07-05,https://doi.org/10.5281/zenodo.7504148,https://doi.org/10.5281/zenodo.7504147,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Magnetic remanence (SRM-longcore),2019-07-05,https://doi.org/10.5281/zenodo.7504150,https://doi.org/10.5281/zenodo.7504149,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 P-wave velocity caliper (section/discrete),2019-07-05,https://doi.org/10.5281/zenodo.7504175,https://doi.org/10.5281/zenodo.7504174,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 P-wave velocity logger (whole round),2019-07-05,https://doi.org/10.5281/zenodo.7504179,https://doi.org/10.5281/zenodo.7504178,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Laser height profile (section half),2019-07-05,https://doi.org/10.5281/zenodo.7504181,https://doi.org/10.5281/zenodo.7504180,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 X-ray diffraction (XRD),2019-07-05,https://doi.org/10.5281/zenodo.7504184,https://doi.org/10.5281/zenodo.7504183,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Photomicrographs,2019-07-05,https://doi.org/10.5281/zenodo.7504504,https://doi.org/10.5281/zenodo.7504503,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Photomicrographs,2019-07-05,https://doi.org/10.5281/zenodo.7849860,https://doi.org/10.5281/zenodo.7504503,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Ion chromatography,2019-07-05,https://doi.org/10.5281/zenodo.7504506,https://doi.org/10.5281/zenodo.7504505,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Thin section images,2019-07-05,https://doi.org/10.5281/zenodo.7504517,https://doi.org/10.5281/zenodo.7504516,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Thin section images,2019-07-05,https://doi.org/10.5281/zenodo.7849868,https://doi.org/10.5281/zenodo.7504516,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Whole-round core section images,2019-07-05,https://doi.org/10.5281/zenodo.7504519,https://doi.org/10.5281/zenodo.7504518,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Whole-round core section images,2019-07-05,https://doi.org/10.5281/zenodo.7849870,https://doi.org/10.5281/zenodo.7504518,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Whole-round core section composite 360 degree images,2019-07-05,https://doi.org/10.5281/zenodo.7504521,https://doi.org/10.5281/zenodo.7504520,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Whole-round core section composite 360 degree images,2019-07-05,https://doi.org/10.5281/zenodo.7849869,https://doi.org/10.5281/zenodo.7504520,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Interstitial water composite report,2019-07-05,https://doi.org/10.5281/zenodo.7504787,https://doi.org/10.5281/zenodo.7504786,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 385 Hole summary,2021-09-27,https://doi.org/10.5281/zenodo.7703126,https://doi.org/10.5281/zenodo.7703125,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Alkalinity and pH,2021-09-27,https://doi.org/10.5281/zenodo.7705336,https://doi.org/10.5281/zenodo.7705335,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Hole drilling summary,2021-09-27,https://doi.org/10.5281/zenodo.7705339,https://doi.org/10.5281/zenodo.7705338,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Core summary,2021-09-27,https://doi.org/10.5281/zenodo.7705343,https://doi.org/10.5281/zenodo.7705342,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Photomicrographs,2021-09-27,https://doi.org/10.5281/zenodo.7705345,https://doi.org/10.5281/zenodo.7705344,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Core drilling summary,2021-09-27,https://doi.org/10.5281/zenodo.7705477,https://doi.org/10.5281/zenodo.7705476,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Section summary,2021-09-27,https://doi.org/10.5281/zenodo.7705481,https://doi.org/10.5281/zenodo.7705480,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 P-wave velocity bayonet (section),2021-09-27,https://doi.org/10.5281/zenodo.7705485,https://doi.org/10.5281/zenodo.7705484,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 P-wave velocity caliper (section/discrete),2021-09-27,https://doi.org/10.5281/zenodo.7705491,https://doi.org/10.5281/zenodo.7705490,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 P-wave velocity logger (whole round),2021-09-27,https://doi.org/10.5281/zenodo.7705495,https://doi.org/10.5281/zenodo.7705494,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Section-half images,2021-09-27,https://doi.org/10.5281/zenodo.7705638,https://doi.org/10.5281/zenodo.7705637,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Whole-round core section images,2021-09-27,https://doi.org/10.5281/zenodo.7706667,https://doi.org/10.5281/zenodo.7706666,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Whole-round core section composite 360 degree images,2021-09-27,https://doi.org/10.5281/zenodo.7706695,https://doi.org/10.5281/zenodo.7706694,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Closeup images,2021-09-27,https://doi.org/10.5281/zenodo.7706701,https://doi.org/10.5281/zenodo.7706700,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Core composite images,2021-09-27,https://doi.org/10.5281/zenodo.7706820,https://doi.org/10.5281/zenodo.7706819,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Core composite images,2021-09-27,https://doi.org/10.5281/zenodo.7709623,https://doi.org/10.5281/zenodo.7706819,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Vane shear strength (AVS),2021-09-27,https://doi.org/10.5281/zenodo.7706833,https://doi.org/10.5281/zenodo.7706832,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Carbonates composite report,2021-09-27,https://doi.org/10.5281/zenodo.7706835,https://doi.org/10.5281/zenodo.7706834,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Elemental analysis (CHNS),2021-09-27,https://doi.org/10.5281/zenodo.7706837,https://doi.org/10.5281/zenodo.7706836,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Inorganic carbon (coulometer),2021-09-27,https://doi.org/10.5281/zenodo.7706841,https://doi.org/10.5281/zenodo.7706840,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Formation temperature,2021-09-27,https://doi.org/10.5281/zenodo.7706843,https://doi.org/10.5281/zenodo.7706842,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Natural gamma radiation,2021-09-27,https://doi.org/10.5281/zenodo.7706848,https://doi.org/10.5281/zenodo.7706847,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Bulk Density (GRA),2021-09-27,https://doi.org/10.5281/zenodo.7706861,https://doi.org/10.5281/zenodo.7706860,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Magnetic remanence (SRM-longcore),2021-09-27,https://doi.org/10.5281/zenodo.7706865,https://doi.org/10.5281/zenodo.7706864,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 ICP-AES elemental analysis (interstitial water),2021-09-27,https://doi.org/10.5281/zenodo.7708594,https://doi.org/10.5281/zenodo.7708593,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Magnetic susceptibility (whole round),2021-09-27,https://doi.org/10.5281/zenodo.7708598,https://doi.org/10.5281/zenodo.7708597,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Magnetic susceptibility (point or contact system),2021-09-27,https://doi.org/10.5281/zenodo.7708600,https://doi.org/10.5281/zenodo.7708599,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Core orientation,2021-09-27,https://doi.org/10.5281/zenodo.7708602,https://doi.org/10.5281/zenodo.7708601,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Compressional strength (penetrometer),2021-09-27,https://doi.org/10.5281/zenodo.7708606,https://doi.org/10.5281/zenodo.7708605,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Piece log,2021-09-27,https://doi.org/10.5281/zenodo.7708608,https://doi.org/10.5281/zenodo.7708607,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Laser height profile (section half),2021-09-27,https://doi.org/10.5281/zenodo.7708610,https://doi.org/10.5281/zenodo.7708609,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Interstitial water composite report,2021-09-27,https://doi.org/10.5281/zenodo.7708617,https://doi.org/10.5281/zenodo.7708616,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Ion chromatography,2021-09-27,https://doi.org/10.5281/zenodo.7708621,https://doi.org/10.5281/zenodo.7708620,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Moisture and Density,2021-09-27,https://doi.org/10.5281/zenodo.7708625,https://doi.org/10.5281/zenodo.7708624,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 X-ray diffraction (XRD),2021-09-27,https://doi.org/10.5281/zenodo.7708633,https://doi.org/10.5281/zenodo.7708632,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Magnetic susceptibility (KappaBridge),2021-09-27,https://doi.org/10.5281/zenodo.7708636,https://doi.org/10.5281/zenodo.7708635,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Magnetic remanence (spinner),2021-09-27,https://doi.org/10.5281/zenodo.7708642,https://doi.org/10.5281/zenodo.7708641,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Spectrophotometry,2021-09-27,https://doi.org/10.5281/zenodo.7708644,https://doi.org/10.5281/zenodo.7708643,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Sample report,2021-09-27,https://doi.org/10.5281/zenodo.7708649,https://doi.org/10.5281/zenodo.7708648,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Salinity,2021-09-27,https://doi.org/10.5281/zenodo.7708651,https://doi.org/10.5281/zenodo.7708650,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Thermal conductivity,2021-09-27,https://doi.org/10.5281/zenodo.7708657,https://doi.org/10.5281/zenodo.7708656,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 RGB channels (calculated from core photos),2021-09-27,https://doi.org/10.5281/zenodo.7708662,https://doi.org/10.5281/zenodo.7708661,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Color reflectance,2021-09-27,https://doi.org/10.5281/zenodo.7708664,https://doi.org/10.5281/zenodo.7708663,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Micropaleontology,2021-09-27,https://doi.org/10.5281/zenodo.7708672,https://doi.org/10.5281/zenodo.7708671,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Visual core description,2021-09-27,https://doi.org/10.5281/zenodo.7708674,https://doi.org/10.5281/zenodo.7708673,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Vane shear strength (Torvane),2021-09-27,https://doi.org/10.5281/zenodo.7708697,https://doi.org/10.5281/zenodo.7708696,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Titration,2021-09-27,https://doi.org/10.5281/zenodo.7708699,https://doi.org/10.5281/zenodo.7708698,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 ICP-AES elemental analysis (solids),2021-09-27,https://doi.org/10.5281/zenodo.7708707,https://doi.org/10.5281/zenodo.7708706,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Gas safety report,2021-09-27,https://doi.org/10.5281/zenodo.7708711,https://doi.org/10.5281/zenodo.7708710,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Scanning electron microscope images,2021-09-27,https://doi.org/10.5281/zenodo.7708730,https://doi.org/10.5281/zenodo.7708729,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Scanning electron microscope images,2021-09-27,https://doi.org/10.5281/zenodo.7713045,https://doi.org/10.5281/zenodo.7708729,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Thin section images,2021-09-27,https://doi.org/10.5281/zenodo.7708734,https://doi.org/10.5281/zenodo.7708733,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Thin section images,2021-09-27,https://doi.org/10.5281/zenodo.7713057,https://doi.org/10.5281/zenodo.7708733,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 396 Alkalinity and pH,2023-04-06,https://doi.org/10.5281/zenodo.7806046,https://doi.org/10.5281/zenodo.7806045,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Carbonates composite report,2023-04-06,https://doi.org/10.5281/zenodo.7806080,https://doi.org/10.5281/zenodo.7806079,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Elemental analysis (CHNS),2023-04-06,https://doi.org/10.5281/zenodo.7806082,https://doi.org/10.5281/zenodo.7806081,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Closeup images,2023-04-06,https://doi.org/10.5281/zenodo.7806084,https://doi.org/10.5281/zenodo.7806083,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Core composite images,2023-04-06,https://doi.org/10.5281/zenodo.7806107,https://doi.org/10.5281/zenodo.7806106,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Core summary,2023-04-06,https://doi.org/10.5281/zenodo.7806134,https://doi.org/10.5281/zenodo.7806133,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Inorganic carbon (coulometer),2023-04-06,https://doi.org/10.5281/zenodo.7806136,https://doi.org/10.5281/zenodo.7806135,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Micropaleontology,2023-04-06,https://doi.org/10.5281/zenodo.7806138,https://doi.org/10.5281/zenodo.7806137,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Visual core description,2023-04-06,https://doi.org/10.5281/zenodo.7806142,https://doi.org/10.5281/zenodo.7806141,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Formation temperature,2023-04-06,https://doi.org/10.5281/zenodo.7806150,https://doi.org/10.5281/zenodo.7806149,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Core drilling summary,2023-04-06,https://doi.org/10.5281/zenodo.7806160,https://doi.org/10.5281/zenodo.7806159,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Gas safety report,2023-04-06,https://doi.org/10.5281/zenodo.7806164,https://doi.org/10.5281/zenodo.7806163,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Bulk Density (GRA),2023-04-06,https://doi.org/10.5281/zenodo.7806166,https://doi.org/10.5281/zenodo.7806165,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Hole drilling summary,2023-04-06,https://doi.org/10.5281/zenodo.7806170,https://doi.org/10.5281/zenodo.7806169,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Hole summary,2023-04-06,https://doi.org/10.5281/zenodo.7806172,https://doi.org/10.5281/zenodo.7806171,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 ICP-AES elemental analysis (interstitial water),2023-04-06,https://doi.org/10.5281/zenodo.7806176,https://doi.org/10.5281/zenodo.7806175,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 ICP-AES elemental analysis (solids),2023-04-06,https://doi.org/10.5281/zenodo.7806178,https://doi.org/10.5281/zenodo.7806177,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Ion chromatography,2023-04-06,https://doi.org/10.5281/zenodo.7806180,https://doi.org/10.5281/zenodo.7806179,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Interstitial water composite report,2023-04-06,https://doi.org/10.5281/zenodo.7806182,https://doi.org/10.5281/zenodo.7806181,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic susceptibility (KappaBridge),2023-04-06,https://doi.org/10.5281/zenodo.7806184,https://doi.org/10.5281/zenodo.7806183,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Section-half images,2023-04-06,https://doi.org/10.5281/zenodo.7806186,https://doi.org/10.5281/zenodo.7806185,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Moisture and Density,2023-04-06,https://doi.org/10.5281/zenodo.7806322,https://doi.org/10.5281/zenodo.7806321,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Photomicrographs,2023-04-06,https://doi.org/10.5281/zenodo.7806324,https://doi.org/10.5281/zenodo.7806323,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic susceptibility (whole round),2023-04-06,https://doi.org/10.5281/zenodo.7806658,https://doi.org/10.5281/zenodo.7806657,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic susceptibility (point or contact system),2023-04-06,https://doi.org/10.5281/zenodo.7806660,https://doi.org/10.5281/zenodo.7806659,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Natural gamma radiation,2023-04-06,https://doi.org/10.5281/zenodo.7806664,https://doi.org/10.5281/zenodo.7806663,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Core orientation,2023-04-06,https://doi.org/10.5281/zenodo.7806676,https://doi.org/10.5281/zenodo.7806675,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Piece log,2023-04-06,https://doi.org/10.5281/zenodo.7806678,https://doi.org/10.5281/zenodo.7806677,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Laser height profile (section half),2023-04-06,https://doi.org/10.5281/zenodo.7806680,https://doi.org/10.5281/zenodo.7806679,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 P-wave velocity bayonet (section),2023-04-06,https://doi.org/10.5281/zenodo.7806704,https://doi.org/10.5281/zenodo.7806703,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 P-wave velocity caliper (section/discrete),2023-04-06,https://doi.org/10.5281/zenodo.7806706,https://doi.org/10.5281/zenodo.7806705,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 P-wave velocity logger (whole round),2023-04-06,https://doi.org/10.5281/zenodo.7806713,https://doi.org/10.5281/zenodo.7806712,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 RGB channels (calculated from core photos),2023-04-06,https://doi.org/10.5281/zenodo.7806721,https://doi.org/10.5281/zenodo.7806720,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Color reflectance,2023-04-06,https://doi.org/10.5281/zenodo.7806723,https://doi.org/10.5281/zenodo.7806722,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Sample report,2023-04-06,https://doi.org/10.5281/zenodo.7806726,https://doi.org/10.5281/zenodo.7806725,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Section summary,2023-04-06,https://doi.org/10.5281/zenodo.7806728,https://doi.org/10.5281/zenodo.7806727,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Scanning electron microscope images,2023-04-06,https://doi.org/10.5281/zenodo.7806730,https://doi.org/10.5281/zenodo.7806729,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Spectrophotometry,2023-04-06,https://doi.org/10.5281/zenodo.7806744,https://doi.org/10.5281/zenodo.7806743,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic remanence (spinner),2023-04-06,https://doi.org/10.5281/zenodo.7806746,https://doi.org/10.5281/zenodo.7806745,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic remanence (SRM-discrete),2023-04-06,https://doi.org/10.5281/zenodo.7806750,https://doi.org/10.5281/zenodo.7806749,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Magnetic remanence (SRM-longcore),2023-04-06,https://doi.org/10.5281/zenodo.7806756,https://doi.org/10.5281/zenodo.7806755,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Thermal conductivity,2023-04-06,https://doi.org/10.5281/zenodo.7806758,https://doi.org/10.5281/zenodo.7806757,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Whole-round core section images,2023-04-06,https://doi.org/10.5281/zenodo.7806765,https://doi.org/10.5281/zenodo.7806764,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Whole-round core section composite 360 degree images,2023-04-06,https://doi.org/10.5281/zenodo.7806784,https://doi.org/10.5281/zenodo.7806783,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 X-ray diffraction (XRD),2023-04-06,https://doi.org/10.5281/zenodo.7806808,https://doi.org/10.5281/zenodo.7806807,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 385 Per-fluorocarbon tracers (PFT),2021-09-27,https://doi.org/10.5281/zenodo.7846616,https://doi.org/10.5281/zenodo.7846615,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 385 Source rock analyzer (SRA),2021-09-27,https://doi.org/10.5281/zenodo.7846641,https://doi.org/10.5281/zenodo.7846640,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 376 Portable X-ray fluorescence (p-XRF),2019-07-05,https://doi.org/10.5281/zenodo.7846667,https://doi.org/10.5281/zenodo.7846666,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
